datotid_senest_aendret_i_sfien_,overskrift_,dependency_distance_mean_mean,dependency_distance_mean_std,dependency_distance_mean_count,dependency_distance_mean_se,dependency_distance_std_mean,dependency_distance_std_std,dependency_distance_std_count,dependency_distance_std_se,prop_adjacent_dependency_relation_mean_mean,prop_adjacent_dependency_relation_mean_std,prop_adjacent_dependency_relation_mean_count,prop_adjacent_dependency_relation_mean_se,prop_adjacent_dependency_relation_std_mean,prop_adjacent_dependency_relation_std_std,prop_adjacent_dependency_relation_std_count,prop_adjacent_dependency_relation_std_se,flesch_reading_ease_mean,flesch_reading_ease_std,flesch_reading_ease_count,flesch_reading_ease_se,flesch_kincaid_grade_mean,flesch_kincaid_grade_std,flesch_kincaid_grade_count,flesch_kincaid_grade_se,smog_mean,smog_std,smog_count,smog_se,gunning_fog_mean,gunning_fog_std,gunning_fog_count,gunning_fog_se,automated_readability_index_mean,automated_readability_index_std,automated_readability_index_count,automated_readability_index_se,coleman_liau_index_mean,coleman_liau_index_std,coleman_liau_index_count,coleman_liau_index_se,lix_mean,lix_std,lix_count,lix_se,rix_mean,rix_std,rix_count,rix_se,n_tokens_mean,n_tokens_std,n_tokens_count,n_tokens_se,n_unique_tokens_mean,n_unique_tokens_std,n_unique_tokens_count,n_unique_tokens_se,proportion_unique_tokens_mean,proportion_unique_tokens_std,proportion_unique_tokens_count,proportion_unique_tokens_se,n_characters_mean,n_characters_std,n_characters_count,n_characters_se,n_sentences_mean,n_sentences_std,n_sentences_count,n_sentences_se,token_length_mean_mean,token_length_mean_std,token_length_mean_count,token_length_mean_se,token_length_median_mean,token_length_median_std,token_length_median_count,token_length_median_se,token_length_std_mean,token_length_std_std,token_length_std_count,token_length_std_se,sentence_length_mean_mean,sentence_length_mean_std,sentence_length_mean_count,sentence_length_mean_se,sentence_length_median_mean,sentence_length_median_std,sentence_length_median_count,sentence_length_median_se,sentence_length_std_mean,sentence_length_std_std,sentence_length_std_count,sentence_length_std_se,syllables_per_token_mean_mean,syllables_per_token_mean_std,syllables_per_token_mean_count,syllables_per_token_mean_se,syllables_per_token_median_mean,syllables_per_token_median_std,syllables_per_token_median_count,syllables_per_token_median_se,syllables_per_token_std_mean,syllables_per_token_std_std,syllables_per_token_std_count,syllables_per_token_std_se,dw_ek_borger_mean,dw_ek_borger_std,dw_ek_borger_count,dw_ek_borger_se,dw_sk_kontakt_mean,dw_sk_kontakt_std,dw_sk_kontakt_count,dw_sk_kontakt_se,dw_sk_lpr3kontakt_mean,dw_sk_lpr3kontakt_std,dw_sk_lpr3kontakt_count,dw_sk_lpr3kontakt_se,afdeling_resultat_udfoert_mean,afdeling_resultat_udfoert_std,afdeling_resultat_udfoert_count,afdeling_resultat_udfoert_se,quarter,date
4,Konklusion,2.4847958621222275,0.6037333440972644,1254,0.01704890121139312,0.6009565551244365,0.4165921478250621,1254,0.01176419762657224,0.3738169550863675,0.05951242392765982,1254,0.00168057876264949,0.06848239025742928,0.05397567913269847,1254,0.00152422593575182,24.487665495797817,23.918494923670412,1254,0.6754373616527779,13.283659781489298,3.7440199232048417,1254,0.10572784562636887,13.858104197753102,2.2923090288064967,895,0.06473280059848788,16.722900966161824,4.296472630467243,1254,0.12132862653762826,11.267048498308878,4.498916660204848,1254,0.12704546874549652,13.603545025860384,4.819549005528407,1254,0.13609984553956345,47.217408368395986,11.213737457670376,1254,0.3166661308266595,4.417664482086097,2.152992373835226,1254,0.06079862020091773,84.71929824561404,99.20215316777386,1254,2.801381977408874,59.05023923444976,51.147017763696574,1254,1.4443470145159802,0.8164230984336741,0.13116302638383162,1254,0.00370392906283644,458.95215311004785,519.3351796616007,1254,14.66557091838429,5.991228070175438,6.203447764993461,1254,0.1751799352304321,5.472138095333738,0.8701604102808633,1254,0.02457256836646365,4.466507177033493,1.1835171862360288,1254,0.03342148944960922,3.611032087366142,0.8480182503517156,1254,0.02394729315029455,13.84655613857394,6.415433811923063,1254,0.18116623565202072,13.17822966507177,6.5280972730398394,1254,0.18434775318371435,5.613740691031509,4.117900315247757,1254,0.11628590065370506,1.989279905715717,0.29057629005087854,1254,0.00820562010014213,1.4641148325358853,0.5422199995429171,1254,0.01531181820157929,1.2523751170666284,0.2913315344386614,1254,0.00822694754061508,2805155.3771929825,2260108.938514967,1254,63823.498232226986,3749425.2075019954,1384089.2493990918,1253,39085.46895987702,-1,0,1254,0,660005.846092504,4.248589818463137,1254,0.11997645783671444,4,NA
4,Kontaktårsag,2.252318259962299,0.7535339730323073,1325,0.0207011702980428,0.32983106402267226,0.4311017736268028,1325,0.01184327654893153,0.36165412095526434,0.09053787245457462,1325,0.00248726664381496,0.04297079722078174,0.05997898157156354,1325,0.00164774934674759,12.578050591322418,50.31744129382179,1325,1.3823264225148812,14.279264373045097,6.824620927665358,1325,0.18748675587202776,12.828051658891756,2.359566417960202,435,0.06482227476908031,17.394581039059155,6.760091767822964,1325,0.1857140035146104,12.82021052491452,7.9269751484711986,1325,0.2177707553602494,15.437856649710309,7.835236975977535,1325,0.21525051393837905,50.77730436437568,16.423465833750587,1325,0.45118730578320154,4.048781642047971,2.466425919871765,1325,0.06775793105824991,36.98490566037736,66.1155590129134,1325,1.816334094359323,28.023396226415095,36.15791016235447,1325,0.9933341862214092,0.9163874035159716,0.11135772723114566,1325,0.00305923204250289,204.72981132075472,340.04222155701444,1325,9.341678263887308,3.1441509433962262,5.42829300350319,1325,0.14912667764798418,6.086295252983646,1.8090091309215304,1325,0.04969730288234182,5.1815094339622645,2.1795529110562346,1325,0.05987692340373828,3.580020966051045,1.2270060786016186,1325,0.03370844938503755,11.16751976672309,6.325780112520412,1325,0.17378254473424107,10.919622641509434,6.347632585029809,1325,0.174382878323754,2.606859864415756,3.5556305968794457,1325,0.09768068479611494,2.162197598646024,0.6169187221037312,1325,0.01694806071573462,1.710188679245283,0.8225083461454932,1325,0.02259604205580969,1.2410219771325806,0.4315807155639126,1325,0.01185643409584755,2853359.649811321,2202894.227949532,1325,60518.15869409193,3749466.3547169818,1387490.726494378,1325,38117.30173296881,-1,0,1325,0,660006.9509433962,4.021638161882604,1325,0.11048289718272286,4,NA
4,Medicin,2.2077492926352953,0.8381005692457634,5792,0.01101239698977032,0.44720365353053526,0.4890283067985041,5792,0.00642568929233256,0.3932082158815437,0.09996387385797478,5792,0.00131349614110157,0.05860028016376288,0.0717205412042537,5792,9.4238698915716e-4,49.716202205381194,27.248665208857837,5792,0.35803951188260347,9.105906299022768,4.506058327812935,5792,0.05920829192323993,11.02111833264832,2.6502302398112927,2319,0.03482325222778592,12.27706575752743,5.476226014451368,5792,0.07195601230902157,5.759256449778516,5.462266159904366,5792,0.07177258389263316,6.833175209281884,6.8235350118594065,5792,0.089659259498913485,35.24979351904826,14.534787026249385,5792,0.19098286144688817,2.596842429314434,1.8839925092117948,5792,0.02475511197404989,33.38863950276243,39.846160246058425,5792,0.5235669217388708,25.87154696132597,24.115205960375913,5792,0.3168667714481183,0.8863761313909918,0.1256586957667822,5792,0.0016511186053076,155.76243093922653,189.92170864446095,5792,2.4955158477585884,2.996374309392265,3.1019327050621395,5792,0.04075849085085095,4.584305004982652,0.9401668375186688,5792,0.01235351798017502,3.706405386740331,1.1744335397150945,5792,0.01543171410691556,2.774039824662735,0.8448327347079825,5792,0.01110085568004122,11.194359752620448,7.551182995950028,5792,0.09922034174089696,10.835721685082872,7.629545891013667,5792,0.1002500073220636,3.207475445340618,3.8615150251978902,5792,0.05073918095260512,1.7228903386017622,0.3199517222033087,5792,0.00420407229365614,1.247496546961326,0.4636620615567429,5792,0.00609238422967935,0.9592092980702062,0.32359190012304706,5792,0.0042519031696113,2236286.659357735,2325662.3083800026,5792,30558.524291511476,3093073.698116468,1494890.749306419,5787,19642.42835738978,-1,0,5792,0,660005.1705801105,3.3751626361168245,5792,0.04434865243806762,4,NA
4,Objektivt psykisk,2.142352792350898,0.6695187372906203,4055,0.01051398387215462,0.49802114248920504,0.3921147637486942,4055,0.00615768920638577,0.3898037459753544,0.07619278935092949,4055,0.0011965158161995,0.06789047379715059,0.05865555195475617,4055,9.2111466478187e-4,28.481534825753457,30.022361685092633,4055,0.471464962785709,11.57046226136925,4.144063565849501,4055,0.06507751772989198,11.178346294937702,1.8784667466055551,2442,0.02949905354122533,14.287239478128246,4.970763726578362,4055,0.07805984618896528,9.432686434284047,4.751522392906394,4055,0.07461692559847537,12.395856592153873,5.734746900390549,4055,0.09005728004804514,44.1378587003486,13.96819014559678,4055,0.21935357105658565,2.8627818665007823,1.6389653846301917,4055,0.02573797365366574,38.52700369913687,55.832725524910046,4055,0.8767855819582971,29.98249075215783,28.961782469649354,4055,0.4548098459902659,0.8869750323200281,0.10585378417340072,4055,0.00166230594846305,209.12823674475956,272.99764773292293,4055,4.287098635977659,4.256473489519112,4.906558229384158,4055,0.07705157633122363,5.57671058987516,1.0967549466549478,4055,0.01722321300147648,4.9753390875462395,1.4359395959184522,4055,0.02254969862975089,3.13041214200711,0.7918388723311024,4055,0.01243487399131667,9.192759111944094,5.581026579878898,4055,0.08764328790613396,8.614673242909987,5.640690076946747,4055,0.08858023113264643,3.408568111731214,3.3292600750938433,4055,0.05228201211723626,1.9979056108229705,0.37385631574016354,4055,0.00587096231257379,1.7120838471023427,0.5553053737258429,4055,0.00872040081671378,1.066220774153697,0.2823530982244202,4055,0.00443401469688193,2548073.2308261404,2327732.8801976466,4055,36554.236047405306,3333159.577739388,1505340.7807061682,4052,23639.56049160008,-1,0,4055,0,660005.2172626387,3.388785286283067,4055,0.05321678373116829,4,NA
4,"Objektivt, somatisk",1.846547919621932,0.6331552477503619,266,0.03882123903970969,0.6478764501070781,0.5233151694004226,266,0.03208651173086381,0.37435508050943855,0.09965549461119608,266,0.00611027041419563,0.09591452430942717,0.07556491349590341,266,0.00463318211491168,30.70371211381791,35.1081673738846,266,2.1526198554151224,10.76968646309517,5.11403416647491,266,0.31356155309359734,10.44827560308254,1.8949279380413897,171,0.11618548643023056,12.755822722220948,5.406285319177424,266,0.3314806209667715,7.714115894253373,5.295013699409514,266,0.3246581202219793,10.41779954583345,9.141680293749197,266,0.560512381709211,37.22790767273356,13.8926037215016,266,0.8518101869527865,2.210800952090559,1.5396445469880684,266,0.09440166405818937,49.23684210526316,67.35414931531737,266,4.129747862276546,35.79323308270677,39.532915725179514,266,2.4239185835651393,0.8467981837113142,0.12407250130635376,266,0.00760737314992253,272.7105263157895,358.78871014886727,266,21.99874727553394,6.93984962406015,8.539152358177578,266,0.5235690236654488,5.421571526205327,1.0478881539971387,266,0.06425014505959256,4.6992481203007515,1.2759603850597154,266,0.07823415077044964,3.318274364476836,0.876659409137901,266,0.05375143710720925,7.217028011652578,3.9615920479591815,266,0.24290079315945853,6.473684210526316,4.105365007775862,266,0.25171607892123843,3.3299768721758767,2.976159646817244,266,0.1824800560051334,1.995342842250056,0.4117560026881717,266,0.02524638035171953,1.5921052631578947,0.5923838029604881,266,0.03632138136687859,1.1907387886946506,0.3789522485939985,266,0.02323505313992668,2616822.4586466164,2429938.6962403622,266,148989.10072017746,2939421.9586466164,1439012.473933191,266,88231.51577780234,-1,0,266,0,660006.7857142857,4.366590878845477,266,0.2677328647238731,4,NA
4,"Observation af patient, Psykiatri",2.3949853227097377,0.6572438026107761,9464,0.00675599211250001,0.5077449233051133,0.4120868488446016,9464,0.00423595549992252,0.3811994945111012,0.07459025879398481,9464,7.6673404614805e-4,0.05901086818369718,0.05250735985013176,9464,5.3973777704187e-4,56.58149030569246,19.09564566598984,9464,0.19628946060815625,8.462364940624099,3.5538644912186275,9464,0.03653116298121369,10.618712351331707,2.047813807517844,5849,0.02105004851548577,10.442881719523562,4.359144779389896,9464,0.04480886336214629,5.566354804817459,4.089643350620784,9464,0.04203858311022306,6.429971360775292,6.935469402826184,9464,0.0712916217632671,30.436676088831895,12.506696156080682,9464,0.12855981334213365,2.211414723415705,1.5090566434539447,9464,0.01551201356329602,59.92392223161454,75.54852583113737,9464,0.7765843399339482,41.601331360946745,36.90348995526938,9464,0.37934125216723,0.8272702611692677,0.13645608479247862,9464,0.00140267010339019,267.8130811496196,336.2789231331119,9464,3.45670471636646,4.547020287404902,5.365644230495888,9464,0.05515495156548319,4.409160021210853,0.6061350360893358,9464,0.00623063086584108,3.7217878275570584,0.8238921035192246,9464,0.00846901641493799,2.4645633846264965,0.6732180378575077,9464,0.00692019572598627,12.458422209828685,6.754020272630819,9464,0.06942645561403847,11.94896449704142,6.779827619033521,9464,0.06969173651596358,4.556133362779471,4.1116781854011935,9464,0.04226508531440563,1.626574599897535,0.21535899725034763,9464,0.0022137351177747,1.1748203719357566,0.37036040303200096,9464,0.00380703774113533,0.8513787230641221,0.25029537525870454,9464,0.0025728558783299,946016.2687024514,1818191.651903279,9464,18689.698420095137,2107601.450972105,1024274.5648206702,9464,10528.803548203085,-1,0,9464,0,660005.9364961961,2.7695837840482773,9464,0.02846932314331908,4,NA
4,Ordination,1.7534769274438493,0.8541529800320468,674,0.0329007434841003,0.47849949661651175,0.5083014572483944,674,0.0195790405799396,0.3759525889998317,0.12260680836725936,674,0.00472263780118649,0.08671111693465268,0.0951968919406022,674,0.00366684726909675,45.69228176509015,38.947593557452166,674,1.5002052500111327,8.793200075000936,5.611742554662731,674,0.21615624672156625,9.27675478025397,2.341972281576908,236,0.0902094016930597,12.176973843456192,6.439131626289281,674,0.24802608297280965,5.337849176245454,6.829120664487971,674,0.2630478994475407,6.409612528237543,8.441177990554836,674,0.3251420275563026,35.147593413260374,16.161519645792293,674,0.6225184769120743,1.975174458742708,1.5717273317699985,674,0.0605406747718353,18.329376854599406,19.329737437125974,674,0.7445536664989819,15.37833827893175,13.80432796760692,674,0.5317228459655865,0.9127097597717964,0.11180304938121877,674,0.00430649255393766,88.41691394658754,92.95644258841844,674,3.5805483845309563,2.5385756676557865,1.9751415893877569,674,0.0760796113768597,4.868291946359664,1.4258993312563126,674,0.05492359006937368,3.820474777448071,1.6663693163495743,674,0.06418614780801436,3.3158875197118687,1.289396221450046,674,0.04966568673647252,7.676388217782876,5.27715837662339,674,0.2032685457208649,7.335311572700297,5.406948859124278,674,0.20826788831085297,2.43228663775091,2.996090605321272,674,0.11540509810912282,1.8126617517004755,0.46355191462288575,674,0.01785535260205836,1.3234421364985165,0.5723827497825409,674,0.0220473597418261,1.0711522405747291,0.45854917757258984,674,0.01766265437087732,1755501.1513353116,2259452.324491144,674,87030.85170978175,2541831.1023738873,1345677.9350644378,674,51833.57734361323,-1,0,674,0,660005.3738872403,3.166452216060035,674,0.12196718216843978,4,NA
4,Plan,2.290222576805696,0.7082485334423415,1400,0.01892873826304534,0.48417804932083447,0.4656571621002241,1400,0.0124452111448321,0.37967149337438577,0.0846495509895338,1400,0.00226235441247918,0.05985425899111944,0.06574498300213644,1400,0.00175710858066622,36.651939645889875,30.707720360790525,1400,0.8206983479924324,11.006529993870572,4.601306158729533,1400,0.1229750798401342,12.42249938599426,2.383935972270871,671,0.06371336885888157,14.751130322895929,5.188358050430979,1400,0.13866470160445082,8.575638227906415,5.161663192694779,1400,0.13795125152132567,10.858290962351548,6.423647914683195,1400,0.17167921192863878,41.75628351259076,13.817093795451362,1400,0.3692773647392784,3.305793348252713,1.910426097400631,1400,0.05105828513731991,40.417857142857144,46.11762437235261,1400,1.2325453563805653,31.502857142857145,28.168491166880163,1400,0.7528345932059546,0.8874607442048219,0.11287710680741084,1400,0.003016767574883,207.78142857142856,232.5398551114536,1400,6.214889047122229,3.387142857142857,3.2318297885707854,1400,0.08637428429429955,5.1487521524576545,1.0333791318882353,1400,0.02761821901548328,4.249642857142857,1.3574773258087045,1400,0.03628010759635913,3.2302043826410127,0.9092096523628,1400,0.02429965008492455,11.510031179661729,5.907781658574208,1400,0.1578921063017985,11.09607142857143,6.038317508757462,1400,0.16138082364520562,3.7531751107635385,3.9015670473220903,1400,0.1042737654471893,1.8735269350680084,0.3660884676914818,1400,0.00978412585250418,1.3714285714285714,0.5461916645487613,1400,0.01459758625895162,1.1129201874004444,0.33818044667596125,1400,0.00903825261691158,2026497.7892857145,2247898.930618495,1400,60077.62598907097,2764202.7212294494,1464181.3722701564,1399,39131.89319379598,-1,0,1400,0,660006.2071428571,3.058393876412531,1400,0.08173901456655902,4,NA
4,Samtale med behandlingssigte,2.1608720625143754,0.8523606429041958,3251,0.01494909506012307,0.4308511345543765,0.47980047234709405,3251,0.00841496252873661,0.36907203140855194,0.1065459201365342,3251,0.00186865161085148,0.05058003100424601,0.06088913996231882,3251,0.00106790188989069,24.375137037115923,58.96123806100403,3250,1.0340894549439743,12.487222482410914,7.820659206193153,3250,0.13716233718612542,12.027740865808754,2.1305627319756857,1431,0.03736679429887749,16.340915399474614,8.31101474457323,3250,0.14576241934328063,9.492387468877396,7.827911621132926,3250,0.13728953339262892,11.075528900469628,8.477112056964756,3250,0.1486755108061991,44.37807833511635,20.894900890856473,3250,0.3664644329716803,2.827451167748188,1.643384127694227,3250,0.02882243068085878,68.50753614272531,113.7432473943154,3251,1.9948816641171887,43.15718240541372,55.67678892097697,3251,0.976485267299752,0.8584945561959808,0.16630087080498893,3250,0.00291666156449278,325.5170716702553,523.0145871778108,3251,9.172871655491166,4.936942479237158,7.278716564979411,3251,0.1276574965672129,5.4423893013554885,1.8463656583288568,3250,0.03238241461743233,4.726923076923077,2.2330304111461365,3250,0.0391639198340149,2.876974515977518,1.1469357797888835,3250,0.02011549001312528,10.574214114643128,6.629884847238263,3251,0.11627798590200078,10.20224546293448,6.561244572560921,3251,0.115074141027596,3.7554531509271967,4.547930099724776,3251,0.07976370090943105,2.029831362034435,0.7277557594980008,3250,0.01276371700154918,1.614153846153846,0.9423435490538984,3250,0.01652725687345451,1.0146007055838864,0.40919189805203576,3250,0.00717659670555626,2565364.703783451,2307084.240018548,3251,40462.71012495063,3361919.5933558904,1532122.9337851347,3251,26871.080418389243,-1,0,3251,0,660004.2728391264,3.3349889491619455,3251,0.0584905781840534,4,NA
4,Semistruktureret diagnostisk interview,2.061898238430965,0.9088665407074146,169,0.06991281082364725,0.6282128462946894,0.5663039110066278,169,0.04356183930820215,0.3405553602578997,0.11475156962491184,169,0.0088270438173009,0.07068277123586683,0.06617787171328303,169,0.00509060551640638,40.15788137564459,37.38305056390787,169,2.875619274146759,10.33036372242548,5.889571227256204,169,0.4530439405581696,13.012732144373096,2.5683016757048396,97,0.1975616673619107,12.891744063756976,7.024094437359057,169,0.5403149567199275,7.766500268126475,7.056290856156534,169,0.5427916043197334,7.8260065511931245,11.500863124609324,169,0.8846817788161018,38.773184086823534,19.989838180280895,169,1.537679860021607,2.977197284506154,2.2217165462097452,169,0.17090127278536502,302.8284023668639,429.42123303229897,169,33.03240254094607,137.3905325443787,159.44901828999537,169,12.265309099230413,0.7311253044082004,0.24630562119903676,169,0.01894658624607974,1490.810650887574,2033.5743572130464,169,156.4287967086959,22.08284023668639,31.745532141273948,169,2.4419640108672267,5.056936120565561,1.3113660085821903,169,0.1008743083524762,4.263313609467455,1.5020473020155691,169,0.1155421001550438,2.8462920826302325,1.2768830962958513,169,0.09822177663814238,10.756662280525363,6.77918493741373,169,0.5214757644164408,9.896449704142013,6.176924160314476,169,0.4751480123318827,5.719225126619863,5.500838217626885,169,0.4231414013559144,1.841124189239033,0.427538034548824,169,0.03288754111914031,1.393491124260355,0.6029828643852003,169,0.04638329726040002,0.9818833234134552,0.4473418532570896,169,0.0344109117890069,3095769.224852071,2145152.7247471013,169,165011.74805746932,4238068.852071006,1005049.830579071,169,77311.52542915932,-1,0,169,0,660006.6686390532,3.339378851378317,169,0.25687529625937305,4,NA
4,Telefonkonsultation,2.150707495632107,0.8238908092265503,1100,0.02484124256751589,0.40590411877260574,0.4725059775978323,1100,0.0142465912626553,0.37167293539232943,0.08872246501552578,1100,0.00267508297210847,0.04641395230398542,0.05825292999053192,1100,0.00175639192470396,37.69298366426039,54.56972133168072,1100,1.6453390051948908,10.656547057458132,7.516293078581959,1100,0.2266247632363784,12.024030522050774,2.189973613314544,470,0.06603018887402916,14.157440604917817,6.716591595373008,1100,0.20251285629006235,8.383301011051536,8.059370461390799,1100,0.24299916242642505,9.943855537828131,8.63734397825717,1100,0.26042571964649686,39.20747634659849,17.2041392423305,1100,0.5187243155258142,2.632166040785453,1.6547786148323698,1100,0.0498934525136637,49.75272727272727,69.66531677945608,1100,2.1004883332609645,34.556363636363635,38.11506817133719,1100,1.1492125453013002,0.8701404331319725,0.14577632662276982,1100,0.00439532162476385,235.2881818181818,321.23364011814186,1100,9.685558675563042,3.7790909090909097,4.671883558918,1100,0.14086258935601145,5.195421148804673,1.8236727660805856,1100,0.05498580277708068,4.24,2.0916533290131074,1100,0.0630657207621297,2.832225721615868,1.061432471844641,1100,0.03200339317643767,10.685734800363052,6.46037038768124,1100,0.1947874962060139,10.305454545454545,6.4121321593279195,1100,0.19333305889692776,3.674428121258137,4.369074627968058,1100,0.13173255656392424,1.871111058077673,0.6621959294372413,1100,0.01996595850585444,1.39,0.8167881347955883,1100,0.02462708887573816,0.9977402229756532,0.4131237444364808,1100,0.01245614956620438,2901280.9345454546,2234903.9477191237,1100,67384.88942789448,3517909.070909091,1460552.2436727942,1100,44037.30708158538,-1,0,1100,0,660006.6381818182,4.312834641189814,1100,0.13003685716005606,4,NA
4,Telefonnotat,2.563940183937598,0.6108140051515221,675,0.02351024201993498,0.5613151698567489,0.463416946663372,675,0.01783692659354215,0.38126569444283287,0.06141080657549937,675,0.00236370304716777,0.06208714887432133,0.05611156403290286,675,0.00215973510660315,43.84508014677083,21.329114782580035,675,0.8209580107532672,10.689512282010083,3.538170592896548,675,0.1361842496165094,12.328093966688222,2.478110523376278,403,0.09538251851686254,13.93257691436237,4.20755894970434,675,0.161949019482868,8.420270189424436,4.1708022740018125,675,0.1605342543754434,9.999456048518384,4.1558153961142885,675,0.1599574091765984,39.15574661054591,11.020867257066968,675,0.42419337850471633,3.4307717135200795,1.9259194351575464,675,0.07412867362171607,58.43703703703704,57.134622559927664,675,2.1991126476681258,42.51851851851852,32.3869070542989,675,1.2465726337345906,0.827072648441679,0.12581639930344862,675,0.0048426754670877,281.8118518518518,277.22258864952687,675,10.67030241214995,4.103703703703704,3.603233945717077,675,0.13868853923419683,4.822506804734646,0.7634695232155444,675,0.02938595564977132,3.8,0.9364051470418816,675,0.03604225091434543,2.984947122016338,0.759598810853948,675,0.02923697186150976,14.2725262782485,6.1198020154116985,675,0.23555128939901063,13.80148148148148,6.293029741010614,675,0.24221882766605315,5.154833304422588,4.474089342868686,675,0.17220777909891138,1.755358223177387,0.25179619708526624,675,0.00969164014454016,1.18,0.38974236335338863,675,0.01500119055977865,1.038638091819616,0.2661499010827708,675,0.01024411446899534,2661505.69037037,2252006.4973481405,675,86679.77049738233,3731316.209953343,1460256.2504861304,643,56205.289286933425,-1,0,675,0,660005.9955555556,4.198167373698771,675,0.16158753755449695,4,NA
1,Aggregate,2.3105341255932577,0.7303971551643007,41804,0.00357206200753845,0.5129014151510823,0.467682109133904,41804,0.00228723439272827,0.3814006898755255,0.0856471387454114,41804,4.1886374858352e-4,0.06329426947183164,0.06371869376869976,41804,3.1162104558026e-4,44.09099754860619,32.556791706152126,41802,0.159221428942626,10.05015930652539,4.804648321784626,41802,0.02349749257439202,11.362778216517809,2.326002233148329,22842,0.0113754881816452,12.843148239800245,5.540581892095215,41802,0.02709663083498299,7.403078887734113,5.444691267775742,41802,0.02662767055277374,8.995673693343456,6.729544948742015,41802,0.03291134373875864,37.18240693344246,14.76508648475827,41802,0.07220976163079447,2.76158123461791,1.7826746757370937,41802,0.00871830405687847,58.48954795503468,90.80308537767856,41810,0.4440792918640457,40.26003348481225,43.604379756356664,41810,0.2132504859700921,0.8496480623619894,0.1411971193726592,41802,6.9053509055835e-4,278.79638842382207,428.6937365758291,41810,2.0965588357853737,4.622315235589572,6.259000035073405,41810,0.03061010858597652,4.865090960948987,1.1176877213856646,41802,0.00546613553684485,4.064518444093584,1.352727741166348,41802,0.0066156163624113,2.8432131058744563,0.9241540730897916,41802,0.00451964473061698,11.83643461384052,6.636783738578153,41804,0.03245768809092791,11.373397282556692,6.701828754192822,41804,0.03277579561286205,4.161363008373407,4.173274846620836,41804,0.02040971329259463,1.781671944612472,0.3943047350849197,41802,0.00192837684762412,1.3247332663508924,0.5597834705782926,41802,0.00273766300096135,0.9816939720824291,0.32960627102249807,41802,0.00161196416201955,2062039.7571394404,2300150.7591659897,41810,11249.059611382763,2738173.980741849,1411531.2518331676,41437,6903.19933679405,-1,0,41810,0,660005.4753647452,3.380532055593189,41810,0.01653274528197913,1,NA
2,Aggregate,2.299786249849018,0.7362651575296753,41214,0.00362639399641621,0.5145805783506928,0.4683864820954573,41214,0.00230698670078655,0.38062794246055975,0.08632323600929537,41214,4.251757150449e-4,0.06373898772470246,0.06435586660978276,41214,3.1697782506905e-4,43.335294016132046,34.12128887192143,41212,0.16806069912405494,10.132644110647284,5.0064033020256105,41212,0.0246584952342693,11.351204967517411,2.3086132533675485,22286,0.01137082361760623,12.882737663446363,5.576702216709572,41212,0.02746744054320072,7.46003436504906,5.6411329334325835,41212,0.02778478703436572,9.057825939332348,6.906877252160594,41212,0.03401907308130261,37.283445803615194,14.850074596857745,41212,0.07314242812339987,2.7568337086811123,1.8035657843397277,41212,0.00888326721098123,58.73595982630213,93.37095158231722,41221,0.45988847196553234,40.33754639625434,44.74903477214201,41221,0.22040650624782063,0.8515034030558829,0.14098715530753106,41212,6.9441690721107e-4,280.8501249363189,442.23089252289697,41221,2.178160187636178,4.673928337497878,6.49294446091641,41221,0.03198029211532011,4.8869777713529965,1.162632481393664,41212,0.00572641990110003,4.089937396874697,1.3978867726134636,41212,0.00688513933877249,2.860359110876777,0.9429111952010936,41212,0.00464420659114655,11.744168184702936,6.733245215947901,41214,0.03316386736191256,11.298418013296452,6.788157572024595,41214,0.03343433220242425,4.133495791341165,4.156965261216262,41214,0.02047468050391586,1.7917115459581063,0.4132405295498327,41212,0.00203537130626063,1.3370256236047753,0.5749946347114016,41212,0.00283207356747003,0.9870232878007712,0.3397645977583366,41212,0.00167347359155175,2044888.2440261033,2278405.733008568,41221,11222.039759839594,2820585.385915287,1453924.864277215,41009,7161.14886754319,-1,0,41221,0,660005.6272773587,3.4533119815675857,41221,0.0170089127670985,2,NA
