year,date,depression,hjertebanken,alkohol,trang,psykotisk,angst,social angst,depressive,latenstid,psykose,adhd,misbrug,selvmord,selvmordstanker,mistroisk,ambivalent,vægttab,håbløshed,søvnløs,demens,tankeforstyrrelser,belastningsreaktion,posttraumatisk belastningsreaktion,selvskade,talepres,rastløs,aggressiv,afasi,impulsiv,hyperaktiv,paranoid,bange,tics,skizofreni,traume,stemmer,flashbacks,hørehallucinationer,fobi,spiseforstyrrelse,vrangforestillinger,kvalme,nedsat stemningsleje,apati,agiteret,forfulgt,dissociativ,hash,add,afbryder,koncentrationsbesvær,anoreksi,interne,mareridt,søvnbesvær,impulsivitet,skyldfølelse,forvirret,ocd,asperger,synshallucinationer,bipolar,panikangst,kvælningsfornemmelse,sveden,socialfobi,initiativløshed,mundtørhed,skizoaffektiv,bulimi,diskuterende,selvbebrejdelser,nedtrykthed,nedsat energi,nedsat lyst,panikanfald,personlighedsforstyrrelse,ængstelig,undgåelse,undgåelsesadfærd,alzheimer,sitren,paranoia,negative symptomer,delir,generaliseret angst,grådtendens,rysten,ptsd,nedsat mimik,stirren,anspændt,rumination,forgifte,usamlet,verbale,cannabis,letafledelig,autisme,paræstesier,neologismer,dissociative,kokain,lugthallucinationer,tankehørlighed,tankefradrag,tankeudspredning,perceptionsforstyrrelse,tankepåføring,mumler,grimasseren,springende tankegang,dependent,delirøs,dødsangst,tvangstanker,åndedrætsbesvær,kuldegysninger,tvangshandlinger,tidlig opvågning,smerter i brystet,nedsat selvtillid,trætbarhed,dårligt menneske,ambivalens,tourettes,frit associerende,hæmning,nedsat appetit,uduelig,motorisk aktivitet,bipolar affektiv sindslidelse,komplot,dyssocial,evasiv,centralstimulerende,bekymringstendens,eksterne,derealisation,tvangspræget,styringsoplevelser,depersonalisation,tankeflugt,katastrofe,monoton stemme,tankepres,borderline,vaskulær demens,primær vrangsansning,selvhenførende vrangforestillinger,vaghed,devaluerende,megalomane,tilpasningsreaktion,positive symptomer,trykken for brystet,skizotypi,træghed,emotionel ustabil personlighedsstruktur,mental retardering,stupor,nedsat søvnbehov,købetrang,løftet stemningsleje,taletrang,desorientering,bizarre vrangforestillinger,forfølgelsesforestillinger,depressive vrangforestillinger,øget energi,dårlig hygiejne,auditive hallucinationer,påført tale,lewy body,grandios,hæmningsløs,irritable,social tilbagetrækning,påførte handlinger,hebefren,perseveration,adfærdsforstyrrelse,omstændelig,anorexi,anorexia nervosa,gennemgribende udviklingsforstyrrelser,interessetab,hyperkinetisk,manglende øjenkontakt,rådne,obsessiv-kompulsiv tilstand,uvirkelighedsfølelse,skizoid,agorafobi,sceniske,nedsat sexlyst,abstinenssymptomer,selvforringende,tolerans,amnesi,kommenterende,nedsat humør,telepati,mutisme,kaotisk tankegang,synkebesvær,affektlabil,føleforstyrrelser,apraksi,dødstanker,euforisk,pessimisme,somatoform,infantil autisme,affektaffladning,persekutoriske vrangforestillinger,okkult,histrionisk,formede,nedsat interesse,hedeture,craving,nedsat libido,afvigende kommunikation,tab af følelser,påførte følelser,derealisationsvrangforestillinger,berøringshallucinationer,vrangstemning,nihilistiske forestillinger,usædvanlige evner,fremmedfølelse,maveuro,klump i halsen,enkelfobi,inadækvat affekt,skødesløse fejl,førsterangssymptomer,skyldsforestillinger,selvmordforsøg,cannabinoider,overmodig,opmærksomhedsforstyrrelser,melankoliform,lav iq,taktile hallucinationer,berømt,stereotyp adfærd,dysthymi,manglende fremdrift,somatiske hallucinationer,hypnagoge,kompromitterende adfærd,perseverationstendens,guddommelig,non-verbale,emotionel labilitet,mistydning,nye interesser,stereotypier,tidlig opvågen,nedsat gestik,religiøse forestillinger,manglende blikkontakt,hyperkinetiske forstyrrelser,nedsat blikkontakt,verdens undergang,fugue,selvforsømmelse,usammenhængende tankegang,uansvarlig adfærd,hensynsløs,grandiose vrangforestillinger,andenpersons,sedativa,tredjepersons,nedsat situationsfornemmelse,øget seksualtrang,cyklothymi,afvigende socialt samspil,bevægelsesstereotypier,hypnopompe,hypervigilitet,repetitivt,nedsat empati,indsnævrede interesser,idiosynkratisk sprogbrug,seksuelle hallucinationer,hypnotika,mister ting,tanke-ekko,besættelsesoplevelse,inkongruent affekt,overfamiliaritet,uformede,over-optimisme,kataton*,mani*,hypomani*,novelty,transience,resonance,nsigma,tsigma,rsigma,window_size,f_category,log_counts,min_counts,min_occurences,quarter
2013,2013-01-01T00:00:00Z,0.0419721911121442,0.0070948587367664,0.0266413794560784,0.0105815354056167,0.0927403165479787,0.0833210066986454,6.392240559558e-4,0.0316442321915347,0.0150349724235572,0.0122720453056653,0.0299431566046108,0.0295786404074128,0.0515869661686706,0.033461530334087,0.0023191682691291,0.0081514274242968,0.0055575512964097,0.0051402066648352,0.0010090230965915,0.0069416562770745,0.0048654988060773,0.0013629736069141,2.324451112566e-4,0.0203178158612091,0.0101113623396657,0.0109302030725017,0.0066088371405025,2.27162267819e-4,0.0075808803330304,0.0027999070219554,0.0190763476533609,0.0365889736491769,0.0044481541745028,0.010713606491558,0.0029319781078967,0.0279568074720537,9.192147581514e-4,0.0044851340785664,0.0053303890285907,0.0073114553177102,0.0149662954588677,0.0099475941930984,0.0053515204023413,0.001183356930034,0.0034761109819749,0.003079897724151,0.0012097711472222,0.0143534856201001,0.0036927075629186,0.0017433383344251,0.0037191217801069,8.663863237749e-4,0.0027259472138283,0.0063077150645563,0.0026202903450753,0.0033440398960336,0.0049605899879551,0.0120712972550345,0.0103596559812353,0.0020074805063077,0.0038247786488599,0.0083099127274264,0.0032225344969676,6.128098387676e-4,0.0024987849460093,0.0029161295775838,4.384760053251e-4,0.0021818143397502,0.0011410941825328,0.0013048623291,6.233755256429e-4,0.0038194958054223,0.0017644697081757,0.0039410012044883,0.0018701265769287,0.0011146799653445,0.0067778881305073,0.0043160830885615,0.0021554001225619,0.0010037402531538,0.0013259937028506,0.0011463770259704,0.0013312765462882,0.00139467066754,0.0026731187794518,0.0017327726475498,3.750818840732e-4,0.0048338017454514,0.0053515204023413,0.0026995329966401,0.0016059844050461,0.0065507258626882996,0.0010565686875303,9.931745662785e-4,0.0035976163810409,0.0019123893244299,9.720431925279e-4,6.022441518923e-4,0.0033598884263465,2.27162267819e-4,3.539505103226e-4,8.875176975255e-4,0.0011041142784692,1.901823637554e-4,4.490416922004e-4,2.641421718825e-4,4.014961012615e-4,0.0010882657481562,3.433848234473e-4,7.501637681465e-4,1.690509900048e-4,6.709211165817e-4,7.660122984595e-4,0.0014686304756672,8.980833844008e-4,0.0036134649113538,4.860215962639e-4,2.007480506307e-4,0.0024301079813198,4.173446315744e-4,3.275362931344e-4,0.0012150539906599,0.0012573167381611,3.275362931344e-4,0.0021448344356866,4.067789446991e-4,1.05656868753e-4,0.0024459565116328,0.0031063119413393,3.433848234473e-4,1.848995203178e-4,0.0019863491325571,4.384760053251e-4,6.180926822052e-4,0.0014527819453542,6.128098387676e-4,0.0013629736069141,3.011220759461e-4,3.011220759461e-4,0.0011939226169093,0.0013101451725376,2.007480506307e-4,2.694250153202e-4,0.0018172981425522,2.588593284449e-4,1.954652071931e-4,0.0033387570525959,3.169706062591e-4,2.641421718825941e-5,8.9808338440082e-5,5.863956215793e-4,0.0026889673097648,7.871436722101e-4,7.765779853348e-4,3.32819136572e-4,9.931745662785e-4,6.762039600194e-4,1.05656868753e-4,6.180926822052e-4,9.931745662785e-4,2.641421718825e-4,5.124358134522e-4,4.70173065951e-4,6.550725862688e-4,4.965872831392e-4,7.924265156477823e-5,9.509118187773388e-5,5.59981404391e-4,6.180926822052e-4,6.339412125182e-4,1.05656868753e-4,5.494157175157e-4,1.5848530312955646e-5,1.584853031295e-4,3.592333537603e-4,1.320710859412e-4,2.482936415696e-4,5.335671872028e-4,4.2262747501215056e-5,6.867696468947447e-5,1.109397121906e-4,7.290323943959e-4,4.331931618874e-4,4.754559093886e-4,1.743338334425e-4,5.282843437651882e-5,4.014961012615e-4,7.501637681465e-4,1.267882425036e-4,1.532024596919e-4,2.430107981319e-4,4.54324535638e-4,3.803647275109e-4,0.0014527819453542,5.81112778141707e-5,1.848995203178e-4,5.282843437651e-4,7.554466115842e-4,1.796166768801e-4,2.905563890708e-4,9.24497601589e-4,2.482936415696e-4,1.267882425036e-4,6.339412125182258e-5,8.452549500243011e-5,3.32819136572e-4,9.614775056526e-4,5.335671872028e-4,1.426367728166e-4,5.124358134522e-4,2.747078587578e-4,2.060308940684e-4,3.275362931344e-4,3.539505103226e-4,5.282843437651882e-5,5.335671872028e-4,6.339412125182258e-5,3.697990406356e-4,2.324451112566e-4,2.430107981319e-4,2.218794243813e-4,1.848995203178e-4,3.645161971979e-4,1.0565686875303764e-5,4.754559093886694e-5,2.641421718825941e-5,2.641421718825941e-5,1.003740253153e-4,9.509118187773388e-5,6.867696468947447e-5,2.1131373750607528e-5,5.81112778141707e-5,3.169706062591129e-5,2.218794243813e-4,9.509118187773388e-5,1.5848530312955646e-5,2.1131373750607528e-5,2.27162267819e-4,7.924265156477823e-5,6.339412125182258e-5,3.697990406356317e-5,5.81112778141707e-5,2.641421718825e-4,6.867696468947447e-5,3.697990406356317e-5,2.060308940684e-4,7.924265156477823e-5,2.324451112566e-4,1.267882425036e-4,4.2262747501215056e-5,5.282843437651882e-5,4.754559093886694e-5,2.641421718825941e-5,1.0565686875303764e-5,5.81112778141707e-5,9.509118187773388e-5,4.754559093886694e-5,1.109397121906e-4,3.697990406356317e-5,4.490416922004e-4,4.2262747501215056e-5,1.162225556283e-4,6.867696468947447e-5,5.81112778141707e-5,1.5848530312955646e-5,1.05656868753e-4,5.282843437651882e-5,1.5848530312955646e-5,3.169706062591129e-5,4.754559093886694e-5,2.641421718825941e-5,6.867696468947447e-5,3.697990406356317e-5,7.395980812712635e-5,3.169706062591129e-5,8.452549500243011e-5,3.697990406356317e-5,1.5848530312955646e-5,2.641421718825941e-5,1.0565686875303764e-5,7.924265156477823e-5,3.169706062591129e-5,1.003740253153e-4,3.169706062591129e-5,1.0565686875303764e-5,1.5848530312955646e-5,5.282843437651882e-6,1.0565686875303764e-5,1.5848530312955646e-5,4.754559093886694e-5,2.1131373750607528e-5,3.169706062591129e-5,1.5848530312955646e-5,1.0565686875303764e-5,1.003740253153e-4,1.0565686875303764e-5,0.0010143059400291,0.0296842972761659,0.0031432918454028,0,0.0010536228795157134,0,0,1.499774016607635e-4,0,2,Aggregate,False,10,5,1
2013,2013-04-01T00:00:00Z,0.0402557632475072,0.007065337220412,0.0253509395134618,0.0118474239937284,0.0924961415027315,0.084156887723854,8.525441583576e-4,0.0299272397657953,0.015767167250545,0.011283960900561,0.029623459663392,0.0284720350817021,0.0520688894877385,0.0338959798133222,0.0028663122565471,0.0081334672578946,0.0054631421641882,0.0048751806756657,0.0010093338886302,0.0060952007643499,0.0044146108429897,0.0013278130282466,1.861878046987e-4,0.0199269947818417,0.0104559151375584,0.0111957666772826,0.0065165731644577,4.164727210367e-4,0.0090546069232465,0.0030867978147431,0.019290036502609,0.0362282270511281,0.0049094784291628,0.0105441093608368,0.0037090570567627,0.0280898601141625,0.0010485313211984,0.003762953526544,0.0052720546804184,0.0077267938949998,0.0142384673803865,0.0102697273328596,0.0055170386339694,8.672431955706e-4,0.0036159631544133,0.0030476003821749,0.001411107572454,0.014571645557216,0.003777652563757,0.0020774639261128,0.0038805458242485,0.0010681300374825,0.0025282344006467,0.0057767216247335,0.0021656581493912,0.003782552242828,0.0042823195080722,0.0108674881795242,0.0104461157794164,0.0024008427448002,0.0036747593032656,0.0089027168720448,0.0031553933217374,6.320586001616e-4,0.0029006100100443,0.0025821308704279,4.017736838237e-4,0.0022244542982434,9.015409490678e-4,0.0013670104608148,5.046669443151e-4,0.0032631862612998,0.0017638844655675,0.0037237560939758,0.0019255738749111,9.946348514172e-4,0.0076630980670766,0.0049045787500918,0.0021117616796099,0.0010142335677013,9.799358142041e-4,9.113403072098e-4,0.0013180136701046,0.0011710232979739,0.0026899238099904,0.0017638844655675,3.380778559004e-4,0.004713491266322,0.006124598838776,0.0024302408192263,0.0015776966608687,0.0063989808667532,0.0010926284328376,9.358387025649e-4,0.0034738724613537,0.0017785835027805,0.0012445184840392,6.761557118008e-4,0.0040618339498762,2.155858791249e-4,3.184791396163e-4,0.0010632303584115,0.0013327127073176,1.518900512016e-4,5.095666233861e-4,1.763884465567e-4,3.968740047526e-4,0.0010485313211984,3.037801024032e-4,8.574438374286e-4,1.518900512016e-4,6.908547490139e-4,0.0010534310002694,0.0013719101398858,7.15353144369e-4,0.0036159631544133,4.213724001077e-4,1.126926186334e-4,0.0022146549401014,3.772752884686e-4,3.331781768294e-4,0.001195521693329,0.0013621107817437,3.380778559004e-4,0.0018422793307038,4.164727210367e-4,9.309390234939612e-5,0.002116661358681,0.0029055096891153,3.527768931135e-4,1.714887674857e-4,0.002131360395894,4.948675861731e-4,7.300521815821e-4,0.0015189005120164,6.908547490139e-4,0.0015776966608687,2.106862000538e-4,3.429775349714e-4,0.0012200200886841,0.0011710232979739,1.910874837698e-4,2.54783311693e-4,0.0021068620005389,2.106862000538e-4,2.743820279771e-4,0.0032337881868737,2.792817070481e-4,9.799358142041696e-6,1.224919767755e-4,5.242656605992e-4,0.0031504936426664,0.0010779293956245,6.810553908718e-4,2.44983953551e-4,9.260393444229e-4,6.663563536588e-4,1.567897302726e-4,6.222592420196e-4,8.427448002155e-4,1.322913349175e-4,4.164727210367e-4,5.242656605992e-4,7.05553786227e-4,4.997672652441e-4,1.126926186334e-4,1.273916558465e-4,4.70369190818e-4,4.066733628947e-4,7.447512187951e-4,8.819422327837527e-5,4.89967907102e-4,1.959871628408339e-5,9.799358142041696e-5,2.939807442612e-4,1.714887674857e-4,1.910874837698e-4,3.576765721845e-4,4.409711163918764e-5,6.859550699429188e-5,1.518900512016e-4,8.525441583576e-4,4.654695117469e-4,4.605698326759e-4,1.273916558465e-4,8.329454420735442e-5,3.233788186873e-4,8.182464048604e-4,1.518900512016e-4,1.420906930596e-4,2.057865209828e-4,5.879614885225e-4,4.458707954628e-4,0.0013327127073176,4.409711163918764e-5,1.028932604914e-4,4.262720791788e-4,6.418579583037e-4,2.49883632622e-4,4.017736838237e-4,7.545505769372e-4,3.037801024032e-4,1.910874837698e-4,3.919743256816678e-5,6.859550699429188e-5,3.380778559004e-4,0.0011171268281927,4.311717582498e-4,1.616894093436e-4,4.066733628947e-4,2.44983953551e-4,1.616894093436e-4,2.302849163379e-4,3.527768931135e-4,8.819422327837527e-5,6.124598838776e-4,7.349518606531272e-5,2.890810651902e-4,1.665890884147e-4,2.204855581959e-4,2.890810651902e-4,9.309390234939612e-5,2.645826698351e-4,9.799358142041696e-6,4.899679071020848e-5,2.449839535510424e-5,2.939807442612509e-5,7.839486513633357e-5,5.389646978122933e-5,5.879614885225018e-5,4.899679071020848e-6,3.919743256816678e-5,4.899679071020848e-5,2.057865209828e-4,1.028932604914e-4,1.959871628408339e-5,2.939807442612509e-5,1.665890884147e-4,9.799358142041696e-6,7.839486513633357e-5,4.899679071020848e-5,9.799358142041696e-5,2.106862000538e-4,6.369582792327103e-5,4.899679071020848e-5,1.665890884147e-4,5.389646978122933e-5,3.135794605453e-4,1.126926186334e-4,9.309390234939612e-5,2.939807442612509e-5,6.859550699429188e-5,4.899679071020848e-5,2.939807442612509e-5,6.369582792327103e-5,7.839486513633357e-5,4.409711163918764e-5,6.369582792327103e-5,2.939807442612509e-5,4.409711163918e-4,4.899679071020848e-5,5.389646978122933e-5,2.939807442612509e-5,3.429775349714594e-5,1.959871628408339e-5,8.329454420735442e-5,2.939807442612509e-5,4.409711163918764e-5,1.959871628408339e-5,5.879614885225018e-5,3.429775349714594e-5,8.819422327837527e-5,3.429775349714594e-5,3.919743256816678e-5,3.429775349714594e-5,1.028932604914e-4,4.899679071020848e-5,3.429775349714594e-5,3.919743256816678e-5,9.799358142041696e-6,4.409711163918764e-5,9.799358142041696e-6,1.126926186334e-4,3.429775349714594e-5,3.429775349714594e-5,9.799358142041696e-6,4.899679071020848e-6,4.899679071020848e-6,2.449839535510424e-5,4.899679071020848e-5,1.4699037213062544e-5,5.389646978122933e-5,4.899679071020848e-6,4.899679071020848e-6,6.369582792327103e-5,9.799358142041696e-6,5.634630931673e-4,0.0334403096597172,0.0031896910752345,0,9.052325503171809e-4,0,0,1.036892305304796e-4,0,2,Aggregate,False,10,5,2
2013,2013-07-01T00:00:00Z,0.0410895041982215,0.0071565666334379,0.024747933126026,0.010995223996072,0.0935610738321604,0.0855514722292482,8.381564525648e-4,0.0297471148075959,0.0155579691816319,0.0128847956435702,0.0274607827091795,0.0290974195692173,0.0500810879171564,0.0321375965243784,0.0022218585251422,0.0080889536930958,0.0054256991663071,0.0055992818635838,0.0014084996007597,0.0060406778652303,0.0045032311179221,0.0015374467473082,2.132587423685e-4,0.0190445016440761,0.0114564580202645,0.0115209315935387,0.0061696250117788,5.157885861937e-4,0.0080889536930958,0.0027723636507912,0.0198578605684585,0.0353761537049986,0.0044635550728303,0.0105240709606066,0.0034865324624441,0.0268358849989833,9.919011272956e-4,0.004304850892463,0.0050735742661171,0.0073995824096254,0.0153447104392634,0.0104695163986053,0.0050239792097523,0.0012200383865736,0.0033427067989862,0.0029905818987963,0.0012051598696641,0.0142585787048746,0.003744426755541,0.0020135592884101,0.0035410870244454,0.0012597144316654,0.002479752818239,0.0054108206493976,0.0018449360967698,0.0035410870244454,0.0043246889150089,0.0116399597288142,0.0094280202149449,0.002261534570234,0.003724588732995,0.0088874341005688,0.0032038406411648,5.306671031031e-4,0.0034815729568076002,0.0023508056716906,3.918009452817e-4,0.0020780328616843,9.522250822038e-4,0.0012597144316654,5.405861143761e-4,0.0034170993835334,0.0016961509276755,0.003962645003546,0.002043316322229,9.571845878402e-4,0.0076376386801763,0.0049198295913863,0.002043316322229,9.571845878402e-4,9.621440934767e-4,0.0010563747005698,0.0012944309711207,0.0012051598696641,0.0031443265735271,0.0015473657585811,2.826918212792e-4,0.0048255989842932,0.0054604157057624,0.0023061701209623,0.0016217583431283,0.0065366284288782,0.0011010102512981,0.0010414961836604,0.0035658845526277,0.0020978708842302,0.0012299573978465,5.703431481949e-4,0.004304850892463,2.132587423685e-4,3.372463832805e-4,8.827920032931e-4,0.0013638640500314,1.735826972767e-4,6.695332609245e-4,2.777323156427e-4,4.265174847371e-4,0.0010861317343887,3.620439114629e-4,8.827920032931e-4,1.190281352754e-4,7.092093060163e-4,9.671035991132e-4,0.0014432161402151,6.992902947434e-4,0.0036700341709938,4.860315523748e-4,1.438256634578e-4,0.0020631543447749,4.761125411019e-4,3.273273720075e-4,9.919011272956e-4,0.0010414961836604,3.719629227358e-4,0.0018201385685874,3.868414396452e-4,7.93520901836505e-5,0.0021921014913233,0.0029558653593409,2.975703381886e-4,2.231777536415e-4,0.0024450362787837,4.215579791006e-4,5.157885861937e-4,0.0014382566345786,7.588043623811e-4,0.0014432161402151,2.578942930968e-4,3.570844058264e-4,0.0014481756458516,0.0014828921853069,2.777323156427e-4,1.735826972767e-4,0.0019342071982264,3.22367866371e-4,2.678133043698e-4,0.0032931117426214,3.025298438251e-4,3.471653945534709e-5,2.033397310956e-4,4.215579791006e-4,0.0037097102160856,0.0011258077794805,8.92711014566e-4,1.934207198226e-4,0.0010117391498415,6.546547440151e-4,1.091091240025e-4,6.050596876503e-4,9.175085427484e-4,1.735826972767e-4,4.413960016465e-4,5.356266087396e-4,7.042498003798e-4,5.703431481949e-4,6.943307891069418e-5,1.884612141861e-4,6.992902947434e-4,5.455456200125e-4,6.64573755288e-4,7.93520901836505e-5,7.736828792905e-4,2.9757033818868936e-5,7.93520901836505e-5,3.521249001899e-4,1.785422029132e-4,2.330967649144e-4,4.413960016465e-4,5.455456200125971e-5,6.943307891069418e-5,1.636636860037e-4,6.943307891069e-4,4.215579791006e-4,4.413960016465e-4,1.339066521849e-4,8.431159582012865e-5,2.529347874603e-4,7.290473285622e-4,1.04149618366e-4,1.537446747308e-4,1.686231916402e-4,5.60424136922e-4,5.157885861937e-4,0.0012696334429384,3.471653945534709e-5,1.835017085496e-4,4.612340241924e-4,6.943307891069e-4,1.438256634578e-4,2.777323156427e-4,9.175085427484e-4,3.273273720075e-4,2.330967649144e-4,8.431159582012865e-5,6.447357327421603e-5,3.570844058264e-4,8.778324976566e-4,4.661935298289e-4,1.438256634578e-4,3.670034170993e-4,1.934207198226e-4,1.239876409119e-4,1.587041803673e-4,3.868414396452e-4,9.423060709308496e-5,9.075895314755e-4,6.447357327421603e-5,3.670034170993e-4,1.884612141861e-4,2.479752818239e-4,3.967604509182e-4,9.919011272956312e-5,2.330967649144e-4,4.959505636478156e-6,6.943307891069418e-5,1.4878516909434468e-5,2.479752818239078e-5,6.943307891069418e-5,1.140686296389e-4,6.447357327421603e-5,2.479752818239078e-5,5.455456200125971e-5,4.959505636478156e-5,2.380562705509e-4,5.455456200125971e-5,2.479752818239078e-5,2.9757033818868936e-5,2.578942930968e-4,2.9757033818868936e-5,4.463555072830341e-5,4.959505636478156e-6,1.239876409119e-4,1.487851690943e-4,6.447357327421603e-5,5.455456200125971e-5,1.190281352754e-4,6.943307891069418e-5,2.926108325522e-4,1.091091240025e-4,5.455456200125971e-5,6.943307891069418e-5,6.447357327421603e-5,5.951406763773787e-5,5.951406763773787e-5,4.463555072830341e-5,9.919011272956312e-5,7.439258454717233e-5,1.487851690943e-4,4.959505636478156e-6,4.314769903735e-4,3.471653945534709e-5,5.951406763773787e-5,1.9838022545912625e-5,2.479752818239078e-5,3.967604509182525e-5,1.686231916402e-4,4.463555072830341e-5,2.479752818239078e-5,1.9838022545912625e-5,3.471653945534709e-5,1.9838022545912625e-5,5.951406763773787e-5,1.4878516909434468e-5,6.943307891069418e-5,1.9838022545912625e-5,9.919011272956312e-5,5.951406763773787e-5,3.471653945534709e-5,5.951406763773787e-5,1.4878516909434468e-5,1.9838022545912625e-5,4.463555072830341e-5,9.423060709308496e-5,3.471653945534709e-5,4.959505636478156e-5,9.919011272956313e-6,1.4878516909434468e-5,1.4878516909434468e-5,5.455456200125971e-5,8.431159582012865e-5,2.479752818239078e-5,2.9757033818868936e-5,9.919011272956313e-6,1.4878516909434468e-5,6.447357327421603e-5,4.959505636478156e-6,0.001130767285117,0.0357282786051886,0.0031840026186189,0.0010025718004815893,0.0012659350491079997,-2.6336324862641044e-4,2.0102848069488788e-4,4.4025346567092634e-4,3.206409731829071e-4,2,Aggregate,False,10,5,3
